order_id,customer_id,product_id,order_date,quantity,price,discount,revenue
1089,691,43,2023-10-01,2,185.03,15,314.55
1090,691,45,2023-06-10,3,1094.72,10,2955.74
1091,692,39,2023-10-03,3,267.61,0,802.83
1092,692,43,2024-02-24,1,299.78,5,284.79
1093,692,10,2023-06-03,1,1149.76,20,919.81
1094,692,36,2023-04-21,3,443.7,5,1264.54
1095,693,47,2023-11-15,2,107.74,10,193.93
1096,693,17,2023-07-15,3,1086.32,15,2770.12
1097,694,30,2023-02-12,2,818.3,5,1554.77
1098,694,35,2023-04-15,1,762.89,10,686.6
1099,694,41,2023-12-23,3,247.3,10,667.71
1100,695,37,2023-12-03,3,988.2,20,2371.68
1101,695,11,2023-08-03,1,393.31,15,334.31
1102,695,25,2023-01-14,3,312.05,10,842.54
1103,696,8,2023-09-30,1,827.1,15,703.03
1104,696,5,2023-06-18,3,124.99,10,337.47
1105,696,50,2023-05-20,1,1045.25,5,992.99
1106,697,18,2023-01-06,1,465.04,5,441.79
1107,697,25,2024-05-02,1,943.63,0,943.63
1108,698,12,2023-09-27,3,1053.1,20,2527.44
1109,698,32,2023-02-18,3,431.7,20,1036.08
1110,698,19,2023-10-10,2,736.81,0,1473.62
1111,698,11,2023-06-12,2,233.19,20,373.1
1112,699,36,2023-11-01,2,582.7,5,1107.13
1113,699,17,2023-01-05,3,626.01,5,1784.13
1114,699,43,2023-03-06,1,466.98,10,420.28
1115,700,4,2024-04-15,3,774.25,10,2090.47
1116,700,46,2024-02-03,1,820.29,15,697.25
1117,701,46,2023-08-23,1,537.97,10,484.17
1118,701,30,2023-09-15,2,345.47,15,587.3
1119,701,34,2024-04-27,3,1060.04,5,3021.11
1120,701,20,2023-11-22,1,1138,15,967.3
1121,702,50,2023-06-10,1,768.92,0,768.92
1122,702,47,2023-05-03,1,214.83,0,214.83
1123,702,6,2024-01-16,2,673.91,15,1145.65
1124,702,1,2024-05-07,2,818.9,5,1555.91
1125,703,31,2023-09-12,3,828.44,20,1988.26
1126,703,45,2023-03-05,2,36.4,5,69.16
1127,704,48,2023-01-04,3,521.48,20,1251.55
1128,704,48,2023-06-26,1,1193.18,20,954.54
1129,704,44,2023-11-08,1,736.7,5,699.87
1130,705,44,2024-04-21,3,1086.48,5,3096.47
1131,705,5,2023-07-07,1,626.15,0,626.15
1132,705,28,2023-09-11,2,221.17,0,442.34
1133,705,22,2024-04-12,3,314.72,20,755.33
1134,706,50,2024-03-15,1,362.28,15,307.94
1135,706,19,2023-05-16,1,22.64,20,18.11
1136,707,26,2023-04-22,2,1116.35,20,1786.16
1137,707,3,2024-04-23,2,1073.14,15,1824.34
1138,708,4,2023-07-02,1,746.33,10,671.7
1139,708,20,2023-07-01,1,26.08,5,24.78
1140,708,26,2023-07-01,1,139.58,15,118.64
1141,708,13,2023-02-13,3,626.9,5,1786.66
1142,709,27,2023-03-05,2,28.15,10,50.67
1143,709,15,2023-08-29,2,461.69,10,831.04
1144,710,28,2024-04-01,1,652.98,10,587.68
1145,710,7,2023-08-13,3,1010.44,5,2879.75
1146,710,9,2023-07-01,3,532.07,10,1436.59
1147,711,46,2023-04-12,1,243.69,0,243.69
1148,711,9,2023-07-22,2,897.83,0,1795.66
1149,712,11,2023-12-08,1,1139.08,10,1025.17
1150,712,8,2023-08-04,2,669.15,5,1271.38
1151,713,21,2024-01-20,2,612.19,15,1040.72
1152,713,9,2023-02-26,1,955.4,5,907.63
1153,714,10,2023-06-26,3,36.11,5,102.91
1154,714,4,2023-12-14,2,527,20,843.2
1155,715,48,2023-01-05,2,586.63,10,1055.93
1156,715,32,2023-02-12,2,312.34,5,593.45
1157,715,47,2023-09-19,1,314.37,0,314.37
1158,715,17,2023-12-25,1,806.27,15,685.33
1159,716,13,2023-08-31,3,943.61,0,2830.83
1160,716,45,2024-01-09,3,741.1,5,2112.14
1161,716,38,2023-11-19,3,195.5,0,586.5
1162,717,9,2023-07-25,1,343.16,5,326
1163,717,10,2023-08-07,1,747.43,0,747.43
1164,718,4,2023-07-14,2,639.47,5,1214.99
1165,718,15,2023-06-22,2,585.45,20,936.72
1166,719,28,2023-11-26,1,379.06,10,341.15
1167,719,24,2023-05-24,2,859.67,5,1633.37
1168,720,21,2024-04-03,1,234.47,0,234.47
1169,720,4,2023-12-05,3,399.53,10,1078.73
1170,721,31,2023-05-24,3,138.9,5,395.87
1171,721,17,2024-04-30,2,449.03,10,808.25
1172,721,8,2023-02-19,3,36.12,20,86.69
1173,721,50,2024-03-17,1,410.83,10,369.75
1174,722,48,2024-02-03,3,644.06,10,1738.96
1175,722,16,2023-11-29,2,267.84,15,455.33
1176,722,6,2024-03-30,1,173.97,20,139.18
1177,722,8,2023-01-22,3,1162.63,5,3313.5
1178,723,13,2023-12-27,2,1112.09,0,2224.18
1179,723,35,2023-11-13,2,375.74,15,638.76
1180,723,49,2023-04-14,3,870.51,0,2611.53
1181,724,9,2023-04-09,2,669.58,10,1205.24
1182,724,49,2024-03-12,3,1170.65,10,3160.76
1183,724,29,2023-11-19,3,158.57,15,404.35
1184,724,5,2023-09-05,2,638.04,20,1020.86
1185,725,2,2023-03-27,3,343.5,5,978.97
1186,725,19,2023-01-24,3,91.74,5,261.46
1187,726,48,2024-02-22,2,604.13,20,966.61
1188,726,33,2024-05-12,1,215.31,20,172.25
1189,726,25,2023-10-15,2,493,10,887.4
1190,726,14,2023-04-05,1,208.8,5,198.36
1191,727,38,2023-12-23,1,1057.4,20,845.92
1192,727,30,2023-09-15,3,870.28,10,2349.76
1193,728,20,2024-03-12,1,369.71,10,332.74
1194,728,36,2023-03-02,1,284.24,20,227.39
1195,728,16,2023-05-30,1,774.75,10,697.27
1196,729,9,2023-05-19,1,778.05,5,739.15
1197,729,14,2023-10-01,1,21.65,10,19.48
1198,729,41,2023-11-06,2,402.98,20,644.77
1199,730,17,2024-01-05,1,501.84,20,401.47
1200,730,19,2023-06-16,1,758.63,0,758.63
1201,730,23,2023-04-23,3,1158.97,5,3303.06
1202,730,17,2024-05-12,1,654.12,20,523.3
1203,731,7,2024-01-05,3,831.98,10,2246.35
1204,731,41,2023-11-21,3,670.04,15,1708.6
1205,731,15,2023-06-16,2,260.62,15,443.05
1206,732,10,2023-08-17,1,881.18,15,749
1207,732,24,2023-03-17,2,130.56,5,248.06
1208,732,30,2023-04-05,1,242.85,15,206.42
1209,733,47,2023-04-03,3,352.81,10,952.59
1210,733,11,2024-03-29,1,984.65,20,787.72
1211,733,13,2023-02-05,1,105.02,5,99.77
1212,733,30,2024-04-10,3,1165.05,0,3495.15
1213,734,47,2023-09-27,1,877.58,0,877.58
1214,734,39,2023-02-21,2,473.11,0,946.22
1215,734,1,2024-01-26,3,1122.92,5,3200.32
1216,735,16,2024-01-30,1,335.83,20,268.66
1217,735,1,2024-02-10,1,1149.99,0,1149.99
1218,735,35,2024-01-12,2,1026.21,0,2052.42
1219,736,13,2023-03-13,2,916.41,15,1557.9
1220,736,11,2023-06-07,2,585.11,5,1111.71
1221,737,4,2023-10-06,3,335.6,20,805.44
1222,737,8,2023-01-11,1,141.32,10,127.19
1223,737,7,2023-09-19,2,187.37,5,356
1224,737,2,2023-04-27,2,474.75,10,854.55
1225,738,42,2023-05-27,1,1107.6,15,941.46
1226,738,44,2024-03-28,3,990.89,0,2972.67
1227,738,32,2023-03-28,1,284.94,10,256.45
1228,739,23,2023-02-09,3,413.8,10,1117.26
1229,739,6,2024-04-03,1,733.32,5,696.65
1230,739,28,2023-09-29,2,727.54,15,1236.82
1231,740,10,2024-04-02,3,830.85,20,1994.04
1232,740,19,2023-06-28,1,339.89,15,288.91
1233,741,43,2023-07-08,2,976.65,0,1953.3
1234,741,1,2024-03-17,1,937.79,5,890.9
1235,741,21,2023-03-17,2,547.1,15,930.07
1236,741,5,2023-02-27,3,524.39,10,1415.85
1237,742,10,2023-02-16,2,1193.83,5,2268.28
1238,742,50,2023-07-17,2,396.79,15,674.54
1239,743,31,2023-12-22,2,730.06,10,1314.11
1240,743,9,2024-02-15,3,1107.49,15,2824.1
1241,744,27,2023-10-09,2,655.72,15,1114.72
1242,744,35,2023-10-02,1,473.86,20,379.09
1243,744,46,2023-08-04,3,701.89,5,2000.39
1244,744,45,2023-02-14,1,446.82,5,424.48
1245,745,2,2023-07-05,3,579.23,5,1650.81
1246,745,8,2023-01-31,2,445.81,5,847.04
1247,745,19,2023-08-24,1,1005.6,20,804.48
1248,746,27,2023-05-05,1,996.83,0,996.83
1249,746,48,2023-03-12,1,1155.22,5,1097.46
1250,746,25,2024-01-11,1,841.42,15,715.21
1251,747,24,2023-01-28,3,145.09,20,348.22
1252,747,5,2023-09-02,3,1047.16,0,3141.48
1253,747,10,2023-07-07,1,113.21,0,113.21
1254,747,1,2023-10-19,2,196.67,5,373.67
1255,748,31,2024-01-16,1,902.77,10,812.49
1256,748,31,2023-07-30,3,418.06,0,1254.18
1257,749,19,2023-02-26,1,90.8,0,90.8
1258,749,39,2024-01-20,1,613.89,0,613.89
1259,749,26,2024-03-02,2,822.29,15,1397.89
1260,749,36,2023-12-31,2,1104.6,20,1767.36
1261,750,20,2023-12-30,1,519.93,5,493.93
1262,750,18,2024-05-13,1,635.37,5,603.6
1263,750,48,2023-04-19,2,750.47,5,1425.89
1264,751,26,2023-04-05,3,1171.67,20,2812.01
1265,751,5,2024-02-23,3,572.75,10,1546.42
1266,751,42,2023-11-25,2,996.16,5,1892.7
1267,752,4,2024-02-16,2,783.04,5,1487.78
1268,752,18,2023-02-25,1,111.81,20,89.45
1269,752,50,2024-03-09,2,53.1,10,95.58
1270,752,11,2023-10-05,1,97.08,20,77.66
1271,753,1,2024-01-23,2,241.54,5,458.93
1272,753,41,2024-04-20,1,303.6,0,303.6
1273,754,37,2023-10-17,1,685.21,15,582.43
1274,754,3,2023-01-25,2,129.99,10,233.98
1275,754,1,2023-07-02,2,1151.31,20,1842.1
1276,755,13,2023-06-11,2,876.31,5,1664.99
1277,755,45,2023-12-12,1,410.96,20,328.77
1278,756,7,2023-09-15,1,47.95,15,40.76
1279,756,31,2023-10-28,1,362.34,5,344.22
1280,756,44,2023-08-26,1,1064.54,0,1064.54
1281,756,46,2023-04-29,1,972.82,5,924.18
1282,757,50,2024-01-03,1,1192.23,20,953.78
1283,757,34,2024-01-09,3,788.65,10,2129.36
1284,757,29,2024-02-07,1,420.04,10,378.04
1285,757,40,2024-03-14,2,67.22,15,114.27
1286,758,16,2023-04-17,3,736.11,5,2097.91
1287,758,37,2023-11-18,2,134.94,0,269.88
1288,758,10,2024-01-28,2,665.62,0,1331.24
1289,759,32,2023-02-18,2,390.19,10,702.34
1290,759,11,2023-02-04,2,700.28,10,1260.5
1291,759,6,2023-02-06,1,858.57,15,729.78
1292,760,17,2023-08-31,2,920.51,15,1564.87
1293,760,42,2024-04-18,1,1129,20,903.2
1294,760,32,2023-01-21,2,1033.62,15,1757.15
1295,760,27,2024-03-14,3,1102.23,5,3141.36
1296,761,29,2023-07-07,3,1016.91,10,2745.66
1297,761,24,2023-02-12,3,507.57,15,1294.3
1298,762,17,2024-03-25,3,70.36,0,211.08
1299,762,48,2024-02-09,1,845.7,20,676.56
1300,763,1,2023-03-21,1,362.98,5,344.83
1301,763,37,2023-07-24,1,283.2,15,240.72
1302,763,43,2023-02-17,2,569.74,20,911.58
1303,763,30,2023-02-25,1,232.72,0,232.72
1304,764,26,2024-01-29,2,255.38,10,459.68
1305,764,5,2023-06-12,2,1195.8,15,2032.86
1306,765,14,2023-12-26,3,581.94,10,1571.24
1307,765,30,2023-01-20,3,203.77,15,519.61
1308,765,10,2023-11-24,1,397.82,0,397.82
1309,766,39,2024-02-01,2,93.63,10,168.53
1310,766,28,2023-08-31,1,83.81,0,83.81
1311,766,49,2023-12-17,2,338.42,5,643
1312,766,6,2023-03-14,1,343.21,0,343.21
1313,767,20,2024-03-23,3,552.68,15,1409.33
1314,767,34,2023-04-20,3,1073.83,5,3060.42
1315,768,4,2023-02-17,2,423.58,10,762.44
1316,768,11,2023-04-12,2,1131.49,15,1923.53
1317,768,31,2023-10-02,3,944.95,15,2409.62
1318,769,23,2024-04-12,3,692.97,0,2078.91
1319,769,36,2024-02-05,3,254.3,20,610.32
1320,769,40,2023-03-16,2,803.59,10,1446.46
1321,770,1,2023-03-19,2,1121.91,15,1907.25
1322,770,21,2023-02-28,3,499.54,20,1198.9
1323,770,47,2023-01-02,2,1133.12,5,2152.93
1324,770,41,2023-08-19,3,1163.96,0,3491.88
1325,771,3,2023-04-22,3,1175.26,15,2996.91
1326,771,45,2023-10-07,1,729.11,5,692.65
1327,771,23,2023-04-18,1,1166.66,20,933.33
1328,772,1,2023-07-09,2,39.11,10,70.4
1329,772,33,2024-02-24,1,845.19,15,718.41
1330,773,27,2023-07-30,2,435.61,20,696.98
1331,773,28,2023-09-25,2,153.79,5,292.2
1332,773,30,2023-08-08,2,228.74,20,365.98
1333,773,11,2023-10-05,2,470.24,15,799.41
1334,774,41,2023-05-26,3,752.04,0,2256.12
1335,774,6,2024-02-17,1,125.77,0,125.77
1336,774,40,2024-04-22,2,142.34,20,227.74
1337,775,35,2023-02-21,3,544.04,20,1305.7
1338,775,3,2023-12-08,2,1025.01,5,1947.52
1339,776,15,2024-02-02,2,670.87,0,1341.74
1340,776,13,2024-03-14,2,1141.65,10,2054.97
1341,776,30,2023-07-31,3,850.53,15,2168.85
1342,777,1,2024-04-26,2,942.99,20,1508.78
1343,777,19,2023-05-18,3,332.11,15,846.88
1344,777,44,2023-05-04,1,1082.22,15,919.89
1345,778,3,2023-01-08,1,200.98,10,180.88
1346,778,34,2024-02-24,3,727.94,10,1965.44
1347,778,11,2024-05-06,3,1191.54,5,3395.89
1348,778,36,2024-05-13,2,247.34,15,420.48
1349,779,4,2024-02-15,3,526.34,15,1342.17
1350,779,47,2023-03-30,2,1086.92,20,1739.07
1351,779,11,2023-08-12,1,137.5,5,130.62
1352,780,33,2023-03-02,3,700.78,15,1786.99
1353,780,49,2023-11-18,2,1008.06,5,1915.31
1354,780,21,2023-04-15,1,130.05,15,110.54
1355,781,1,2023-11-18,3,200.6,20,481.44
1356,781,46,2023-10-06,1,694.72,0,694.72
1357,782,48,2024-01-11,1,1180.43,10,1062.39
1358,782,12,2023-05-03,3,1079.53,10,2914.73
1359,782,13,2023-10-02,1,877.05,15,745.49
1360,783,50,2023-05-14,3,81.06,0,243.18
1361,783,10,2023-11-18,1,773.3,20,618.64
1362,783,7,2023-02-26,2,1114.09,0,2228.18
1363,784,7,2023-03-14,2,329.15,5,625.38
1364,784,6,2023-02-09,2,1016.66,5,1931.65
1365,785,26,2023-02-21,2,958.62,15,1629.65
1366,785,5,2023-09-07,3,110.05,15,280.63
1367,785,25,2024-03-31,2,767.59,15,1304.9
1368,786,11,2023-04-03,2,31.97,5,60.74
1369,786,43,2023-10-18,3,735.85,0,2207.55
1370,786,8,2024-05-14,2,1192.61,15,2027.44
1371,786,40,2023-11-04,3,25.92,20,62.21
1372,787,48,2023-05-11,1,247.56,0,247.56
1373,787,35,2023-01-12,3,623.86,5,1778
1374,787,14,2024-03-19,2,155.45,5,295.35
1375,788,2,2023-06-17,1,279.32,5,265.35
1376,788,18,2023-05-21,2,255.1,0,510.2
1377,788,23,2023-12-29,3,789.27,15,2012.64
1378,789,48,2024-02-19,2,534.55,15,908.73
1379,789,13,2023-05-09,1,253.49,10,228.14
1380,789,26,2023-02-22,3,955.92,20,2294.21
1381,790,20,2023-03-26,1,1145.44,15,973.62
1382,790,28,2024-03-28,2,520.01,10,936.02
1383,790,21,2023-11-15,1,736.61,15,626.12
1384,791,13,2023-10-18,2,461.27,0,922.54
1385,791,29,2023-03-27,1,1150.55,10,1035.49
1386,791,38,2023-07-29,2,732.58,20,1172.13
1387,792,23,2023-07-23,1,155.29,10,139.76
1388,792,28,2024-02-09,1,442.14,0,442.14
1389,793,14,2023-12-03,2,458.92,10,826.06
1390,793,8,2023-01-05,2,832.19,10,1497.94
1391,793,14,2023-08-27,3,958.38,5,2731.38
1392,793,36,2023-02-03,2,354.66,5,673.85
1393,794,34,2023-04-22,1,681.93,20,545.54
1394,794,43,2023-02-08,3,1073.34,15,2737.02
1395,795,44,2024-01-23,2,394.98,10,710.96
1396,795,13,2023-04-11,1,967.22,15,822.14
1397,795,3,2023-05-21,2,160.73,15,273.24
1398,795,11,2023-11-04,2,717.58,5,1363.4
1399,796,37,2023-01-11,2,41.05,20,65.68
1400,796,1,2024-04-11,2,355.55,15,604.44
1401,796,3,2024-04-03,3,1103.28,0,3309.84
1402,796,22,2023-11-27,1,101.96,0,101.96
1403,797,27,2024-01-06,2,344.11,10,619.4
1404,797,26,2023-02-10,3,934.04,15,2381.8
1405,798,40,2023-01-25,2,372.16,15,632.67
1406,798,32,2024-03-10,3,1161.24,0,3483.72
1407,799,24,2024-04-25,3,141.24,5,402.53
1408,799,4,2024-02-27,1,183.71,10,165.34
1409,799,45,2024-01-06,2,287.08,0,574.16
1410,799,13,2024-01-06,2,983.05,20,1572.88
1411,800,1,2024-04-23,3,1044.26,10,2819.5
1412,800,3,2023-02-26,1,1137.63,0,1137.63
1413,800,17,2023-06-18,3,743.05,15,1894.78
1414,801,18,2023-12-24,1,1111.33,20,889.06
1415,801,30,2023-03-03,1,396.81,5,376.97
1416,802,49,2023-10-27,2,771.55,0,1543.1
1417,802,34,2023-09-28,1,701.9,15,596.62
1418,802,18,2023-06-14,3,589.59,0,1768.77
1419,802,17,2024-01-28,2,859.43,10,1546.97
1420,803,36,2024-03-03,1,798.19,5,758.28
1421,803,45,2023-02-09,1,1166.68,0,1166.68
1422,803,14,2023-01-07,3,275.04,15,701.35
1423,804,13,2023-09-07,1,421.73,20,337.38
1424,804,49,2023-09-28,3,1032.98,10,2789.05
1425,804,46,2023-08-21,3,201.72,20,484.13
1426,805,7,2024-04-13,1,278.17,10,250.35
1427,805,25,2024-05-14,2,1044.07,20,1670.51
1428,806,13,2024-02-04,2,241.79,10,435.22
1429,806,28,2023-03-26,3,382.43,20,917.83
1430,807,42,2023-02-22,1,563.93,0,563.93
1431,807,48,2023-02-26,1,39.57,15,33.63
1432,807,12,2023-05-17,1,581.96,20,465.57
1433,807,29,2023-06-30,2,159.62,20,255.39
1434,808,6,2023-07-01,2,270.24,15,459.41
1435,808,33,2023-08-09,3,413.81,15,1055.22
1436,809,18,2023-07-09,1,77.98,15,66.28
1437,809,47,2024-04-20,2,248.84,5,472.8
1438,809,26,2023-04-01,3,345.59,20,829.42
1439,810,32,2023-09-23,2,148.84,0,297.68
1440,810,42,2023-05-08,1,279.1,0,279.1
1441,811,3,2023-10-22,2,301.75,20,482.8
1442,811,7,2023-05-22,1,1061.47,15,902.25
1443,812,26,2023-07-21,1,279.47,10,251.52
1444,812,32,2023-04-16,1,947.16,10,852.44
1445,812,41,2023-05-28,3,723.65,0,2170.95
1446,813,7,2023-04-05,3,1091.18,20,2618.83
1447,813,31,2024-01-14,2,1026.03,5,1949.46
1448,813,11,2023-06-11,3,101.96,5,290.59
1449,814,22,2024-04-05,2,187.36,0,374.72
1450,814,43,2023-08-31,2,414.18,5,786.94
1451,815,17,2024-03-27,1,221.46,0,221.46
1452,815,39,2023-06-30,2,708.13,15,1203.82
1453,815,16,2023-08-30,1,73.31,0,73.31
1454,815,37,2023-12-15,2,1005.72,20,1609.15
1455,816,33,2023-03-27,1,934.8,0,934.8
1456,816,20,2024-02-16,3,416.1,15,1061.06
1457,816,48,2023-06-29,3,323.66,15,825.33
1458,816,17,2023-07-06,2,36,10,64.8
1459,817,20,2023-12-30,2,1071.82,20,1714.91
1460,817,31,2023-02-27,2,829.23,0,1658.46
1461,817,10,2023-07-30,1,798.05,5,758.15
1462,817,23,2023-09-12,1,308.35,15,262.1
1463,818,24,2023-04-16,3,125.34,15,319.62
1464,818,41,2023-02-25,2,1055.03,20,1688.05
1465,818,29,2024-05-05,3,226.44,10,611.39
1466,818,22,2023-07-20,3,512.41,10,1383.51
1467,819,20,2023-04-08,1,703.83,10,633.45
1468,819,40,2023-03-04,2,958.49,20,1533.58
1469,819,23,2023-05-28,1,1163.97,15,989.37
1470,820,44,2023-03-17,2,823.49,20,1317.58
1471,820,19,2023-11-16,3,803.9,10,2170.53
1472,820,32,2023-05-28,1,963.75,0,963.75
1473,821,30,2023-01-21,1,353.96,20,283.17
1474,821,8,2023-01-28,2,380.87,15,647.48
1475,821,23,2023-12-05,1,78.88,5,74.94
1476,822,23,2024-03-25,2,946.61,20,1514.58
1477,822,43,2024-05-05,3,202.94,0,608.82
1478,822,46,2023-05-19,1,1195.18,5,1135.42
1479,823,28,2023-10-27,1,363.15,0,363.15
1480,823,31,2024-04-22,2,313.5,15,532.95
1481,823,28,2023-07-24,1,1073.78,10,966.4
1482,823,39,2023-06-09,1,685.41,10,616.87
1483,824,38,2023-03-13,3,925.84,10,2499.77
1484,824,9,2023-08-02,3,255.44,10,689.69
1485,824,6,2023-06-02,3,1114,15,2840.7
1486,824,35,2023-04-04,2,943.24,15,1603.51
1487,825,7,2023-03-12,3,541.44,10,1461.89
1488,825,33,2024-04-23,3,860.87,15,2195.22
1489,826,23,2023-08-07,2,516.2,15,877.54
1490,826,30,2023-01-15,3,51.18,15,130.51
1491,826,6,2024-01-22,1,745.95,10,671.36
1492,827,16,2023-10-25,3,460.27,20,1104.65
1493,827,35,2024-04-05,3,1055.81,0,3167.43
1494,828,49,2024-03-08,2,168.6,0,337.2
1495,828,30,2024-02-18,3,563.06,0,1689.18
1496,828,6,2023-01-29,2,999.28,0,1998.56
1497,828,22,2023-11-01,1,989.89,20,791.91
1498,829,31,2023-12-20,2,1039.89,0,2079.78
1499,829,48,2023-10-27,3,622.77,0,1868.31
1500,830,45,2023-04-15,3,190.1,15,484.75
1501,830,9,2023-04-25,3,774.81,5,2208.21
1502,831,20,2023-11-18,2,868.59,0,1737.18
1503,831,32,2023-11-16,3,256.83,0,770.49
1504,832,1,2023-03-20,3,1058.28,20,2539.87
1505,832,7,2023-05-07,1,142.26,0,142.26
1506,832,33,2023-08-16,2,85.67,0,171.34
1507,833,20,2023-07-27,2,1179.58,5,2241.2
1508,833,35,2023-05-14,3,823.96,20,1977.5
1509,833,8,2023-08-10,1,770.71,5,732.17
1510,834,10,2024-02-24,3,795.81,5,2268.06
1511,834,33,2024-01-15,3,665.08,15,1695.95
1512,834,31,2023-05-29,2,807.69,20,1292.3
1513,834,32,2023-07-08,3,344.71,15,879.01
1514,835,45,2024-02-14,1,567.48,15,482.36
1515,835,10,2023-01-15,2,559.36,20,894.98
1516,836,25,2023-01-06,3,377.26,20,905.42
1517,836,29,2023-01-22,2,1156.1,15,1965.37
1518,836,47,2023-08-23,2,30.76,5,58.44
1519,837,23,2023-09-14,3,268.72,20,644.93
1520,837,25,2023-09-20,1,225.91,5,214.61
1521,837,23,2023-12-02,3,684.51,15,1745.5
1522,837,46,2024-03-15,1,348.44,10,313.6
1523,838,26,2023-02-04,3,590.82,15,1506.59
1524,838,39,2023-12-04,1,699.73,20,559.78
1525,838,50,2023-12-04,3,325.89,10,879.9
1526,839,38,2024-05-04,3,430.75,20,1033.8
1527,839,26,2023-02-04,1,54.84,5,52.1
1528,839,15,2023-02-19,3,145.34,15,370.62
1529,840,21,2024-01-25,1,1177.97,5,1119.07
1530,840,7,2024-04-05,1,879.23,15,747.35
1531,840,49,2024-05-13,2,1108.4,0,2216.8
1532,841,40,2023-05-09,1,64.15,0,64.15
1533,841,29,2024-01-26,2,735.71,0,1471.42
1534,841,12,2023-06-14,1,844.5,15,717.82
1535,842,9,2023-11-23,3,676.63,5,1928.4
1536,842,17,2023-09-09,2,821.04,5,1559.98
1537,842,13,2024-01-15,1,532.19,20,425.75
1538,842,13,2023-02-14,3,48.61,0,145.83
1539,843,14,2023-01-18,1,1074.08,10,966.67
1540,843,50,2023-07-28,3,664.97,0,1994.91
1541,843,22,2023-04-05,3,881.37,20,2115.29
1542,843,32,2023-04-08,1,693.04,15,589.08
1543,844,33,2023-06-30,2,749.81,20,1199.7
1544,844,9,2024-02-15,1,537.88,15,457.2
1545,844,5,2023-10-19,1,170.09,20,136.07
1546,845,20,2023-02-21,1,608.48,0,608.48
1547,845,39,2023-10-04,2,46.6,10,83.88
1548,845,17,2023-07-19,3,442.33,5,1260.64
1549,846,19,2023-02-08,3,698.92,20,1677.41
1550,846,40,2023-09-14,2,491.08,0,982.16
1551,847,35,2023-12-24,1,707.67,10,636.9
1552,847,42,2023-01-16,1,418.89,10,377
1553,847,13,2023-06-21,1,184.36,20,147.49
1554,848,47,2023-06-18,3,1096.54,0,3289.62
1555,848,16,2023-09-10,1,970.68,20,776.54
1556,849,40,2023-12-26,1,428.1,0,428.1
1557,849,27,2023-11-03,3,742.67,0,2228.01
1558,849,36,2023-09-03,1,339.2,0,339.2
1559,850,7,2023-01-19,2,618.97,10,1114.15
1560,850,28,2023-09-02,2,942.22,5,1790.22
1561,850,2,2024-04-21,1,51.1,5,48.55
1562,850,35,2023-11-08,2,824.69,0,1649.38
1563,851,36,2023-09-04,1,476.81,15,405.29
1564,851,45,2023-03-06,2,847.58,20,1356.13
1565,851,9,2023-03-01,2,159.23,20,254.77
1566,851,24,2023-06-30,1,424.89,0,424.89
1567,851,16,2023-04-29,1,714.57,5,678.84
1568,851,27,2024-01-18,3,690.3,0,2070.9
1569,851,47,2023-05-08,1,110.4,5,104.88
1570,851,29,2023-04-03,2,71.59,10,128.86
1571,851,39,2023-12-02,1,1197.74,5,1137.85
1572,852,39,2023-07-23,2,795.95,0,1591.9
1573,852,5,2023-05-09,3,262.92,10,709.88
1574,852,15,2023-08-16,3,377.21,10,1018.47
1575,852,50,2023-10-10,2,1045.39,5,1986.24
1576,852,34,2024-04-02,2,396.25,20,634
1577,852,33,2023-02-23,1,429.03,15,364.68
1578,853,46,2024-05-01,3,593.73,0,1781.19
1579,853,14,2024-04-11,1,1012.88,20,810.3
1580,853,15,2023-06-06,3,672.5,0,2017.5
1581,853,24,2024-01-07,1,62.32,5,59.2
1582,853,45,2023-08-14,3,921.75,0,2765.25
1583,853,2,2023-09-13,1,338.95,20,271.16
1584,853,25,2023-06-03,1,90.47,20,72.38
1585,853,25,2023-09-11,1,1038.07,15,882.36
1586,853,29,2023-01-23,1,262.76,5,249.62
1587,854,43,2023-08-09,3,81.67,10,220.51
1588,854,3,2023-10-05,2,1125.92,20,1801.47
1589,854,49,2024-04-02,2,1108.78,10,1995.8
1590,854,49,2023-10-30,1,913.56,10,822.2
1591,854,47,2024-02-29,3,532.21,15,1357.14
1592,854,47,2024-04-20,3,907.83,0,2723.49
1593,854,36,2023-07-18,3,1120.32,10,3024.86
1594,854,35,2023-08-26,2,695.67,20,1113.07
1595,854,50,2023-09-23,2,211.81,15,360.08
1596,855,30,2024-01-17,1,175.61,0,175.61
1597,855,18,2024-02-14,3,1142.14,0,3426.42
1598,855,16,2024-01-30,3,369.07,20,885.77
1599,855,26,2023-01-20,3,343.64,10,927.83
1600,855,43,2023-05-09,3,976.11,20,2342.66
1601,855,1,2023-03-05,2,690.76,10,1243.37
1602,855,17,2024-03-09,1,543.69,0,543.69
1603,855,29,2023-01-05,2,63.66,10,114.59
1604,855,31,2023-11-23,3,277.05,0,831.15
1605,855,38,2024-04-25,1,346.21,20,276.97
1606,856,36,2023-06-10,1,539.72,10,485.75
1607,856,50,2024-02-07,2,326.26,15,554.64
1608,856,9,2023-04-27,3,225.9,20,542.16
1609,856,42,2023-01-26,1,155.05,0,155.05
1610,856,12,2023-12-17,3,1035.47,20,2485.13
1611,856,21,2023-01-22,3,866.48,0,2599.44
1612,856,46,2023-05-13,2,39.02,10,70.24
1613,856,35,2024-01-03,1,728.68,10,655.81
1614,856,7,2023-02-09,3,543.7,20,1304.88
